followers_count,following_count,avg_likes,avg_comments,engagement_rate,fraud_risk_score,fraud_flag,influencer_type
179589,2910,4242,233,0.024918007227614163,0,0,Genuine
504238,4320,26678,3075,0.059005866277432484,0,0,Genuine
30257,1904,2390,237,0.08682288396073636,50,1,Suspicious
481488,4733,34555,1454,0.07478691057721065,0,0,Genuine
436423,544,33586,4623,0.08755038116689542,0,0,Genuine
145353,3232,4939,227,0.03554106210398134,0,0,Genuine
324390,1834,5641,838,0.019972872160054257,0,0,Genuine
264579,3560,6134,128,0.02366778920473658,0,0,Genuine
230947,3836,10400,564,0.04747409578821115,0,0,Genuine
232758,4180,15251,701,0.06853470127772193,0,0,Genuine
616645,1048,12647,275,0.020955330862976268,0,0,Genuine
158732,4519,8917,1027,0.06264647330090971,0,0,Genuine
923588,1501,30155,3321,0.03624559868686038,0,0,Genuine
932011,1801,31580,3884,0.03805105304551126,0,0,Genuine
728955,2330,41065,2191,0.05933973976445734,0,0,Genuine
609095,4850,26002,2022,0.046009243221500754,0,0,Genuine
439755,4708,29394,3106,0.07390478789325874,0,0,Genuine
903385,2984,18893,1457,0.022526386867171806,0,0,Genuine
139563,3784,9112,1008,0.07251205548748593,0,0,Genuine
784066,3396,11366,1164,0.0159807975349014,0,0,Genuine
507047,1923,11958,417,0.024406021532520653,0,0,Genuine
706552,4584,39517,4802,0.06272574417735709,0,0,Genuine
998899,3853,69767,7931,0.07778363978740593,100,1,High Risk
911229,2029,25229,2655,0.030600430846691666,0,0,Genuine
327032,748,10760,432,0.0342229506592627,0,0,Genuine
598897,1362,28506,1563,0.05020729774902863,0,0,Genuine
796509,3012,19761,1405,0.026573459935794824,0,0,Genuine
773800,2988,51675,2913,0.0705453605582838,0,0,Genuine
254973,4837,16357,811,0.0673326195322642,0,0,Genuine
284097,2350,5730,714,0.0226823936894793,0,0,Genuine
995423,3247,42273,4352,0.046839383859926885,0,0,Genuine
377826,176,24270,2269,0.07024132801871762,0,0,Genuine
515257,1241,17319,855,0.035271718773349996,0,0,Genuine
855321,2689,46458,6473,0.06188436855870486,50,1,Suspicious
680181,4439,9192,412,0.014119771060938192,0,0,Genuine
431783,3966,22715,2801,0.059094498857064776,0,0,Genuine
116374,1416,2407,350,0.023690858782889648,0,0,Genuine
550148,1069,37487,4293,0.07594320073871032,0,0,Genuine
677555,4129,23634,3523,0.04008087904302972,50,1,Suspicious
602763,4564,17907,1873,0.03281555105406271,0,0,Genuine
485090,4589,33404,1612,0.07218454307448102,0,0,Genuine
874698,734,11817,549,0.014137450868756988,50,1,Suspicious
677787,3679,25595,1591,0.04010994604499644,0,0,Genuine
888164,2937,31885,667,0.03665088879981625,0,0,Genuine
290227,1512,8688,943,0.03318436947630648,0,0,Genuine
743406,4136,54880,3014,0.0778766918749647,0,0,Genuine
844804,2311,52855,6658,0.07044592591891137,50,1,Suspicious
649074,4230,9395,626,0.015438917596452793,0,0,Genuine
962568,2891,57781,4760,0.06497307203231356,0,0,Genuine
533101,1817,25008,3639,0.053736533977614,0,0,Genuine
32598,4230,2381,122,0.07678385177004725,100,1,High Risk
506934,3610,16174,1840,0.035535197875857606,0,0,Genuine
783239,2162,39311,4645,0.056120800930495034,0,0,Genuine
618394,4808,27860,1357,0.04724657742474862,0,0,Genuine
290226,676,12848,1093,0.048034979636559096,0,0,Genuine
816673,4209,34240,2243,0.044672714783028214,0,0,Genuine
228286,3464,5568,670,0.02732537255898303,0,0,Genuine
438785,1425,27599,2785,0.06924575817313719,0,0,Genuine
12745,1231,530,43,0.04495880737544135,50,1,Suspicious
813461,540,62714,7608,0.08644790592296372,50,1,Suspicious
145097,3779,4099,207,0.02967669903581742,0,0,Genuine
233732,3584,13507,1593,0.06460390532746907,0,0,Genuine
910827,3346,69086,9153,0.08589885894906497,50,1,Suspicious
670648,1990,37852,5080,0.0640156982500507,0,0,Genuine
614474,4458,43620,5316,0.07963884558174959,0,0,Genuine
925044,1932,62832,4589,0.07288410064818539,0,0,Genuine
885200,4958,31166,4601,0.04040555806597379,50,1,Suspicious
214030,3037,11131,771,0.05560902677194786,0,0,Genuine
725238,3209,15185,1564,0.023094487602690426,0,0,Genuine
567134,4825,26931,1102,0.049429235418789914,0,0,Genuine
339076,4580,8859,1306,0.029978529887104956,0,0,Genuine
149554,731,9281,1035,0.06897842919614319,0,0,Genuine
286555,1123,13457,1587,0.05249952016192354,0,0,Genuine
445191,2437,17267,492,0.03989074352356629,0,0,Genuine
454761,2444,13104,1562,0.032249907094056,0,0,Genuine
506518,2743,40475,4885,0.08955259240540317,0,0,Genuine
341941,1420,5135,551,0.016628599670703424,0,0,Genuine
315451,4794,4116,238,0.01380246060402408,0,0,Genuine
921597,4390,23231,1943,0.02731562711250145,0,0,Genuine
995762,2206,77644,2667,0.08065280659434684,100,1,High Risk
285186,2630,22400,1821,0.08493053656210332,0,0,Genuine
578218,4441,32290,1669,0.05873044422691787,0,0,Genuine
773944,2209,55420,3623,0.07628846531531998,0,0,Genuine
438629,3298,10955,450,0.026001472770838224,0,0,Genuine
769747,3781,60073,2998,0.08193731187000404,0,0,Genuine
225695,3879,4512,135,0.020589733932962626,0,0,Genuine
885315,1677,15120,2110,0.019461999401343025,0,0,Genuine
296900,3522,5301,471,0.01944088918827888,0,0,Genuine
54268,77,2719,194,0.05367804230854279,0,0,Genuine
433430,2035,28029,2510,0.07045889763052858,0,0,Genuine
213943,4203,7630,775,0.03928616500656717,0,0,Genuine
784204,1571,61522,8603,0.08942188512172854,100,1,High Risk
422818,346,17085,738,0.042152888476838735,0,0,Genuine
709691,2231,14570,851,0.021729175091694836,0,0,Genuine
574189,3452,24470,3593,0.04887415119411901,0,0,Genuine
363130,2346,20891,1425,0.061454575496378706,0,0,Genuine
195488,2647,13343,305,0.0698150270093305,0,0,Genuine
688556,951,28997,1136,0.04376259883001528,0,0,Genuine
391530,1148,20184,472,0.05275713227594309,0,0,Genuine
793058,1727,22771,3385,0.03298119431365676,0,0,Genuine
663784,2931,36650,2061,0.05831866992877201,0,0,Genuine
800289,4916,63237,8857,0.09008495680935262,100,1,High Risk
242531,1428,3258,486,0.015437201842238724,0,0,Genuine
247693,1298,17848,1748,0.07911406458801823,50,1,Suspicious
938486,3785,46323,1126,0.050559091984323686,0,0,Genuine
995465,4291,27521,842,0.028492212182246488,50,1,Suspicious
920484,1314,70732,5842,0.08318884412982736,50,1,Suspicious
704650,1957,30888,2248,0.04702476406726744,0,0,Genuine
551719,1108,18327,1810,0.03649865239370042,0,0,Genuine
872408,2799,19807,1526,0.024453008225509165,50,1,Suspicious
239360,2098,6489,917,0.030940842245989305,0,0,Genuine
345855,4298,23621,2114,0.07440979601277992,0,0,Genuine
508403,2526,26949,2969,0.05884701703176417,0,0,Genuine
27385,4066,2024,276,0.08398758444403871,100,1,High Risk
432374,4653,11344,443,0.02726112115899661,0,0,Genuine
417235,3247,7710,384,0.01939913957362158,0,0,Genuine
281783,4636,2937,99,0.010774248269058106,0,0,Genuine
86530,3603,3941,150,0.047278400554720906,0,0,Genuine
756271,4490,60412,5233,0.0868008954462091,50,1,Suspicious
284707,1811,16697,1031,0.062267524156413435,0,0,Genuine
957845,270,30256,2269,0.0339564334521765,0,0,Genuine
378816,4868,27039,3994,0.08192103818212536,50,1,Suspicious
924280,4673,59819,2414,0.06733132816895313,0,0,Genuine
430660,2938,4771,430,0.012076812334556262,0,0,Genuine
987420,1714,66335,2179,0.06938688703894999,50,1,Suspicious
402927,4036,12505,767,0.032938969093657164,0,0,Genuine
730678,4626,14962,1325,0.022290256446752196,0,0,Genuine
346114,3027,8944,1279,0.029536511091721226,0,0,Genuine
244373,1921,10459,741,0.04583157713822722,0,0,Genuine
348697,1512,13857,394,0.0408692933979931,0,0,Genuine
162779,394,4919,346,0.03234446703813145,0,0,Genuine
171182,94,3775,147,0.022911287401712797,0,0,Genuine
718148,2118,45499,2270,0.06651692965795351,0,0,Genuine
608167,1564,48232,4840,0.08726550437626507,0,0,Genuine
957331,2648,61695,1774,0.066297863539361,50,1,Suspicious
239260,1051,7349,590,0.03318147621833988,0,0,Genuine
924159,1083,25078,2488,0.029828200558561894,0,0,Genuine
832291,2090,21004,1571,0.027123926607400536,0,0,Genuine
972129,323,19023,427,0.020007632731869947,100,1,High Risk
839530,2697,40795,6042,0.055789548914273464,0,0,Genuine
671611,1829,35177,2382,0.05592374157064134,0,0,Genuine
647701,4526,38463,4662,0.0665816480135124,0,0,Genuine
787958,528,45398,2829,0.061205038847248205,0,0,Genuine
331904,565,10110,826,0.03294928654068646,0,0,Genuine
48837,4336,1617,113,0.0354239613407867,0,0,Genuine
519349,1241,29969,1933,0.06142690175585204,0,0,Genuine
785838,2718,27081,618,0.03524772281309888,0,0,Genuine
798968,1461,19881,1328,0.026545493686856044,0,0,Genuine
553829,3330,20050,2719,0.04111196777344631,0,0,Genuine
80083,321,2326,255,0.03222906234781414,0,0,Genuine
969531,192,15688,610,0.01681018966902554,50,1,Suspicious
559819,3382,38129,3692,0.0747045027053387,0,0,Genuine
271856,837,18953,2577,0.07919633923842034,0,0,Genuine
367245,1731,9321,1034,0.028196435621996214,0,0,Genuine
852887,672,12395,487,0.015103993846781578,50,1,Suspicious
600032,3891,37032,4918,0.06991293797664125,0,0,Genuine
778147,3726,19303,1142,0.02627395594919726,0,0,Genuine
655037,2622,24590,1943,0.04050610881522723,0,0,Genuine
792541,3310,11483,1015,0.015769531166210958,0,0,Genuine
836700,4762,21619,2822,0.02921118680530656,0,0,Genuine
757097,116,49592,6997,0.07474471567051513,50,1,Suspicious
842047,4336,55834,7864,0.07564660879974633,50,1,Suspicious
607791,4666,14888,313,0.025010242007532196,0,0,Genuine
255346,1190,8557,1196,0.038195233134648676,0,0,Genuine
948263,2364,18393,497,0.019920633832597075,0,0,Genuine
610996,2582,9282,506,0.016019744810113323,0,0,Genuine
716472,3630,56925,4949,0.08635927154166527,0,0,Genuine
627759,1237,35086,2890,0.06049455284591698,0,0,Genuine
779513,4521,37375,3685,0.05267391307136635,0,0,Genuine
158661,4798,10088,830,0.06881338199053327,0,0,Genuine
686375,3389,47226,6681,0.07853869969040247,50,1,Suspicious
161081,598,10707,548,0.06987167946561047,0,0,Genuine
870741,4137,9715,540,0.011777325289609654,0,0,Genuine
389590,122,8990,1255,0.026296876203187967,0,0,Genuine
718406,248,40118,1202,0.05751622341684229,0,0,Genuine
894093,3251,32458,3221,0.039905244756417955,0,0,Genuine
682503,1831,53763,5840,0.08733001906218728,0,0,Genuine
7154,621,404,34,0.061224489795918366,50,1,Suspicious
678164,840,52190,5753,0.08544098477654373,0,0,Genuine
960192,1688,23141,982,0.025123100379924015,0,0,Genuine
65288,1881,4601,602,0.07969305232201936,0,0,Genuine
52195,1905,1696,64,0.03371970495258166,50,1,Suspicious
283725,1224,22490,1621,0.08498017446471055,0,0,Genuine
446864,3790,9401,279,0.021662071681764473,0,0,Genuine
293231,3327,13530,1229,0.05033233184758774,0,0,Genuine
706290,228,46261,4953,0.07251129139588554,0,0,Genuine
165053,2294,6649,946,0.04601552228678061,0,0,Genuine
594586,4136,25427,2952,0.047729008082935016,0,0,Genuine
833599,784,65891,5952,0.08618412450110904,50,1,Suspicious
731664,848,29099,4109,0.04538695357431827,0,0,Genuine
437624,837,22881,1880,0.056580534888397344,0,0,Genuine
40499,2845,559,51,0.015062100298772809,0,0,Genuine
388960,4354,26820,2614,0.07567359111476758,0,0,Genuine
446485,4638,24722,1812,0.059428648218865135,0,0,Genuine
694919,3134,26602,3431,0.04321798655670661,0,0,Genuine
246198,2968,2740,120,0.011616666260489525,0,0,Genuine
468535,781,24090,2219,0.056151621543748066,0,0,Genuine
768285,1179,8363,952,0.012124406958355299,0,0,Genuine
621635,3496,6268,861,0.011468144489933803,0,0,Genuine
311931,1655,16571,2235,0.0602889741641581,0,0,Genuine
298632,3828,6937,597,0.025228374722065953,0,0,Genuine
337585,2795,7910,819,0.025857191522135167,0,0,Genuine
731023,3220,40739,2902,0.059698532057130896,0,0,Genuine
23431,4739,322,26,0.014852118987665912,100,1,High Risk
324825,2983,10374,1429,0.036336488878626956,0,0,Genuine
195555,1265,4001,564,0.023343816317659992,0,0,Genuine
648008,374,32797,4473,0.05751472204046864,0,0,Genuine
574441,1900,32354,1229,0.05846205267381681,0,0,Genuine
269512,1540,16299,2127,0.06836801329810918,0,0,Genuine
945928,943,26359,3776,0.03185760438426603,50,1,Suspicious
899792,1440,14619,978,0.017334006081405482,0,0,Genuine
177076,3439,2746,240,0.016862815966025888,0,0,Genuine
220724,4289,8791,1066,0.044657581413892464,0,0,Genuine
900187,4529,68602,6384,0.0833004697912767,50,1,Suspicious
582273,2313,14697,2192,0.02900529476723118,0,0,Genuine
837501,3482,23426,1856,0.030187426641878637,0,0,Genuine
315470,2421,5382,607,0.01898437252353631,0,0,Genuine
634025,3136,33216,4086,0.0588336422065376,0,0,Genuine
737421,4362,42468,3577,0.062440586856083564,0,0,Genuine
679758,1565,37390,4913,0.0622324415453735,0,0,Genuine
754753,2967,53043,4826,0.07667276579225256,0,0,Genuine
51861,2402,2284,167,0.04726094753282813,0,0,Genuine
339041,1217,6581,223,0.02006836931226607,0,0,Genuine
213977,160,6474,460,0.03240535197708165,0,0,Genuine
652406,4377,36776,4244,0.06287495823153068,0,0,Genuine
856009,3705,45298,6331,0.060313618197939504,50,1,Suspicious
722001,3843,34056,1795,0.04965505587942399,0,0,Genuine
10078,1805,582,38,0.06152014288549315,100,1,High Risk
943507,1627,51531,2062,0.056801910319690264,0,0,Genuine
325912,1346,23365,2565,0.07956135398512482,0,0,Genuine
576335,3824,29405,4258,0.0584087379735744,0,0,Genuine
859058,2270,55411,5725,0.07116632404331256,0,0,Genuine
845092,1022,23163,2321,0.030155296701424222,0,0,Genuine
760746,1080,43722,4020,0.06275682027904189,0,0,Genuine
968290,2643,70833,2231,0.07545673300354233,0,0,Genuine
396141,4042,14657,1683,0.041247939496290464,0,0,Genuine
216048,4663,13943,1370,0.07087776790342887,0,0,Genuine
761581,963,46254,4902,0.06717079338901574,0,0,Genuine
643120,2231,9110,1246,0.016102749098146536,0,0,Genuine
917838,3247,46539,5673,0.05688585567387709,0,0,Genuine
650438,1512,12431,1510,0.02143324959488837,0,0,Genuine
158087,2428,12285,1726,0.08862841346853315,0,0,Genuine
34320,3504,2292,340,0.0766899766899767,100,1,High Risk
328025,3603,5799,554,0.01936742626324213,0,0,Genuine
616115,1357,11412,389,0.019153891724759176,0,0,Genuine
514287,1239,26543,2115,0.05572374957951494,0,0,Genuine
365359,737,12474,1526,0.038318475800514014,0,0,Genuine
944793,4711,11756,277,0.01273612315078541,50,1,Suspicious
260931,1257,12502,342,0.049223741142294324,0,0,Genuine
921893,1944,34247,983,0.03821484705925742,0,0,Genuine
944187,4972,16122,1854,0.01903860146348128,0,0,Genuine
407845,1861,26972,2296,0.07176255685370668,0,0,Genuine
848982,3233,62871,4272,0.07908648239892012,0,0,Genuine
550114,3847,34636,1168,0.06508469153666331,0,0,Genuine
101734,1694,6874,791,0.07534354296498712,0,0,Genuine
158702,4018,3992,246,0.026704137313959497,0,0,Genuine
755122,2766,21483,1170,0.02999912596904871,0,0,Genuine
178235,240,4384,459,0.027171992032990155,0,0,Genuine
99511,1385,6324,586,0.06943955944568943,0,0,Genuine
984939,4853,75204,5047,0.08147814230119835,100,1,High Risk
274797,3156,16536,1709,0.06639446573288646,0,0,Genuine
684321,428,49067,2711,0.07566332174520438,50,1,Suspicious
607229,4532,33220,4096,0.061452927972807624,0,0,Genuine
730497,3879,27127,1351,0.03898441745825103,0,0,Genuine
821094,665,32682,1328,0.041420348949085,0,0,Genuine
99818,2380,1524,185,0.01712116051213208,0,0,Genuine
974950,1804,11896,1332,0.013567875275655162,50,1,Suspicious
153360,513,8999,393,0.0612415232133542,0,0,Genuine
778915,1016,31694,1112,0.04211756096621583,0,0,Genuine
620369,4317,30184,3893,0.0549302108906151,0,0,Genuine
562165,3208,27566,3334,0.05496606868090329,0,0,Genuine
374706,3674,11022,689,0.031253836341024695,0,0,Genuine
933817,4988,40445,4269,0.047883043465689744,0,0,Genuine
212957,739,9147,330,0.044501941706541696,0,0,Genuine
73715,2672,2741,235,0.04037170182459472,0,0,Genuine
142398,2262,9604,215,0.0689546201491594,0,0,Genuine
635379,432,26419,1873,0.04452775430097627,0,0,Genuine
520052,2306,27175,807,0.053806157845753884,0,0,Genuine
133632,3860,9713,794,0.07862637691570881,0,0,Genuine
866580,3553,61212,4579,0.07592028433612592,0,0,Genuine
84186,1462,6089,473,0.07794645190411707,0,0,Genuine
945249,1633,27318,707,0.029648272571565798,0,0,Genuine
688250,421,8567,574,0.013281511078823102,0,0,Genuine
152094,660,4300,508,0.03161202940286928,0,0,Genuine
911061,165,26884,1827,0.03151380643008536,50,1,Suspicious
971083,496,71525,8080,0.08197548510271521,100,1,High Risk
595604,1441,33024,2246,0.05921719800404295,0,0,Genuine
29380,3374,461,34,0.016848196051735875,100,1,High Risk
635486,1390,12377,1154,0.021292365213395732,0,0,Genuine
265500,4560,5548,796,0.023894538606403014,0,0,Genuine
71326,2989,3860,131,0.05595435044724224,0,0,Genuine
879879,3749,54094,1313,0.06297115853429847,50,1,Suspicious
640282,1123,44931,4449,0.07712226800066221,0,0,Genuine
221971,4863,16835,2413,0.0867140302111537,50,1,Suspicious
807481,3619,19475,2895,0.027703438223314232,50,1,Suspicious
469933,3200,14889,1234,0.034309146197436656,0,0,Genuine
892793,1655,23947,1936,0.028991042716508753,0,0,Genuine
803514,4707,28214,2929,0.03875850327436734,0,0,Genuine
788093,2344,58339,5380,0.08085213293354972,0,0,Genuine
169484,3712,8517,872,0.05539755965164853,0,0,Genuine
790352,4532,48743,6513,0.06991315262060449,50,1,Suspicious
485410,4847,21507,2516,0.0494901217527451,0,0,Genuine
770666,1033,9263,783,0.013035478404393083,0,0,Genuine
978819,401,14186,1135,0.015652536372914708,50,1,Suspicious
342705,1774,16331,1684,0.052567076640259114,0,0,Genuine
796378,2001,48033,3806,0.06509346064306146,0,0,Genuine
226314,1329,5674,451,0.02706416748411499,0,0,Genuine
439716,1957,26617,588,0.06186947939124344,0,0,Genuine
760900,4898,50787,2164,0.06958995925877251,0,0,Genuine
803741,1074,31211,2606,0.04207449912347386,0,0,Genuine
580518,595,36136,4587,0.07014941827815847,0,0,Genuine
899254,4224,34425,1935,0.040433514891232064,0,0,Genuine
492872,2431,28332,2491,0.06253753510039117,0,0,Genuine
517998,938,32882,2132,0.06759485557859297,0,0,Genuine
948531,1155,75346,2533,0.08210485477016566,100,1,High Risk
520984,2599,17806,2574,0.039118283862844154,0,0,Genuine
466757,2040,18097,2372,0.04385365404268174,0,0,Genuine
375484,4048,8107,244,0.022240628096004092,0,0,Genuine
509062,3825,12362,1403,0.027039928338787808,0,0,Genuine
584609,2862,34221,2230,0.0623510756762212,0,0,Genuine
133028,970,9869,1473,0.08526024596325586,50,1,Suspicious
232447,4695,8745,518,0.03984994428837541,0,0,Genuine
861563,2111,19461,993,0.023740573817585018,0,0,Genuine
442124,4537,13244,1242,0.03276456378753472,0,0,Genuine
996843,3689,41721,5363,0.04723311494387782,0,0,Genuine
813395,3215,24682,1111,0.03171030065343406,0,0,Genuine
627045,4485,16522,1854,0.02930571171128069,0,0,Genuine
433659,2694,26678,746,0.0632386275852686,0,0,Genuine
886691,4902,9353,1304,0.01201884309190011,100,1,High Risk
302207,1095,14429,440,0.049201375216325234,0,0,Genuine
377369,3606,24741,3435,0.07466432059867133,0,0,Genuine
379544,2731,10868,910,0.031031975212360095,0,0,Genuine
343962,3249,17965,1405,0.05631436030724324,0,0,Genuine
267847,988,15219,2230,0.06514540017248653,0,0,Genuine
721488,4993,40296,5994,0.06415907125274432,100,1,High Risk
597387,491,24618,2573,0.04551655794317586,0,0,Genuine
420065,2600,14391,525,0.035508790306262125,0,0,Genuine
688220,4275,47153,4045,0.07439190956380227,0,0,Genuine
32585,646,2055,182,0.06865121988645081,0,0,Genuine
416231,1555,13522,1174,0.035307317331001294,0,0,Genuine
996043,911,17143,1612,0.018829508364598718,0,0,Genuine
568873,2690,8548,191,0.015361952492032493,0,0,Genuine
290102,3781,4815,541,0.018462471820256322,0,0,Genuine
289161,1601,14689,1654,0.05651868682152849,0,0,Genuine
995211,3286,13551,474,0.014092488929483296,0,0,Genuine
387821,1786,13024,1225,0.036741176986290064,0,0,Genuine
963854,1499,60456,5676,0.06861205120277553,0,0,Genuine
930705,314,28483,3096,0.03393019270338077,0,0,Genuine
816858,2709,51814,1611,0.06540304434797725,0,0,Genuine
280922,2771,17468,1772,0.06848876200511174,0,0,Genuine
701601,1512,19089,1078,0.02874425777614342,0,0,Genuine
43229,4302,2637,226,0.0662286890744639,100,1,High Risk
87652,1495,5464,658,0.06984438461187423,0,0,Genuine
915699,2348,34633,3869,0.042046567704016276,0,0,Genuine
250474,2975,6194,219,0.025603455847712737,0,0,Genuine
704724,1682,32761,3173,0.05099017487697311,0,0,Genuine
913935,2424,68086,9939,0.08537259214276727,50,1,Suspicious
261116,562,14302,577,0.056982337351981494,0,0,Genuine
872310,265,19282,2523,0.02499684745102085,50,1,Suspicious
844488,3381,48805,5433,0.06422589782211233,0,0,Genuine
945994,2222,37749,4553,0.04471698551999273,0,0,Genuine
521985,3203,26833,1520,0.05431765280611512,0,0,Genuine
20975,1756,1287,73,0.06483909415971395,50,1,Suspicious
158795,2156,7311,1007,0.05238200195220252,0,0,Genuine
417495,1617,27963,1867,0.07144995748452078,0,0,Genuine
210373,2258,12738,359,0.06225608799608315,0,0,Genuine
930065,2381,49344,4839,0.05825721858149699,0,0,Genuine
198133,2203,4072,147,0.021293777412142348,0,0,Genuine
875829,1178,60008,7414,0.07698078049482263,50,1,Suspicious
705513,3560,53275,5510,0.08332234841881014,0,0,Genuine
296286,4373,5803,775,0.022201521502872225,0,0,Genuine
814348,3703,35975,4389,0.049566033194653886,0,0,Genuine
589612,2415,16581,573,0.029093709083261535,0,0,Genuine
177037,4947,11120,773,0.06717804752678819,50,1,Suspicious
389076,2971,23544,2841,0.0678145143879345,0,0,Genuine
661008,4617,13128,974,0.021334083702466537,0,0,Genuine
691493,1129,49367,7227,0.08184320014808537,0,0,Genuine
969181,3561,21969,2540,0.025288362029383574,0,0,Genuine
621347,2791,40889,900,0.06725549491668907,0,0,Genuine
623605,3070,26184,3519,0.04763111264342011,0,0,Genuine
726495,278,23959,793,0.03407043407043407,0,0,Genuine
298190,220,6284,240,0.021878667963379055,0,0,Genuine
441280,344,9590,1107,0.024240844815083394,0,0,Genuine
102459,4334,5771,764,0.06378161020505763,0,0,Genuine
762985,475,37027,3322,0.052883084202179596,0,0,Genuine
201422,968,3735,215,0.019610568855437837,0,0,Genuine
833325,3303,14907,978,0.01906219062190622,0,0,Genuine
102520,548,1544,99,0.016026141240733517,0,0,Genuine
913250,2859,56679,3540,0.06593922803175473,0,0,Genuine
586560,875,35094,1810,0.06291598472449536,0,0,Genuine
748512,3829,10546,1045,0.015485389679791373,0,0,Genuine
517123,1908,25452,3488,0.05596347484060852,0,0,Genuine
330793,2168,5268,315,0.016877624375364653,0,0,Genuine
327818,195,24016,1063,0.0765028155866975,0,0,Genuine
145832,4615,10718,1382,0.08297218717428273,0,0,Genuine
153999,3627,9066,1055,0.06572120598185703,0,0,Genuine
349619,242,26163,3689,0.08538437556311299,100,1,High Risk
62367,3938,4166,172,0.06955601520034634,0,0,Genuine
754315,101,51291,1987,0.07063096982030054,100,1,High Risk
406804,2460,20291,1834,0.054387370822312466,0,0,Genuine
909182,1870,28570,2853,0.034561836903942225,0,0,Genuine
758038,3014,19137,1577,0.02732580688567064,0,0,Genuine
236806,2571,7791,762,0.03611817268143544,0,0,Genuine
905586,1919,48896,2124,0.05633921019097027,0,0,Genuine
708593,2618,15649,1288,0.023902296522827632,0,0,Genuine
45738,1917,1285,135,0.03104639468275832,0,0,Genuine
558685,2788,23891,1821,0.04602235606826745,0,0,Genuine
345333,3319,9086,984,0.029160259807200585,0,0,Genuine
339511,3249,17384,1367,0.055229432919699215,0,0,Genuine
203332,2629,15173,961,0.07934806129876261,0,0,Genuine
383729,4055,23931,1423,0.06607267107776582,0,0,Genuine
864051,4985,48948,3593,0.06080775324604682,0,0,Genuine
112453,290,5711,131,0.05195059269205801,50,1,Suspicious
20816,3490,919,98,0.04885664873174481,100,1,High Risk
960744,4681,22154,2877,0.0260537666641686,50,1,Suspicious
924780,1457,67166,4439,0.07742922641060576,100,1,High Risk
770299,3552,21104,548,0.02810856563490281,0,0,Genuine
866962,4088,14210,2107,0.0188208941106992,0,0,Genuine
417715,132,26107,1417,0.06589181619046479,0,0,Genuine
372000,3818,8293,302,0.02310483870967742,0,0,Genuine
214567,1000,7731,526,0.03848215242791296,0,0,Genuine
515933,660,6180,716,0.013366076602969765,0,0,Genuine
596923,4719,11696,680,0.020732992362499016,0,0,Genuine
895235,3655,19806,1875,0.02421822203108681,0,0,Genuine
217184,4604,2999,221,0.014826138205392662,0,0,Genuine
299090,3333,16738,591,0.05793908188170785,0,0,Genuine
318348,2223,21835,1374,0.0729044944526116,0,0,Genuine
183958,3534,6646,759,0.04025375357418541,0,0,Genuine
990156,1572,70519,7020,0.07830988248316427,50,1,Suspicious
278707,2651,6949,247,0.025819229513431668,0,0,Genuine
93324,2707,3058,126,0.03411769748403412,0,0,Genuine
224536,2209,4614,476,0.02266897067730787,0,0,Genuine
758232,2499,40519,5095,0.060158368414944235,0,0,Genuine
272991,3880,10753,703,0.041964753416779306,0,0,Genuine
27155,171,1437,139,0.05803719388694532,0,0,Genuine
342815,4418,21706,915,0.0659860274492073,0,0,Genuine
642179,1367,30952,1871,0.05111191739374847,0,0,Genuine
870742,4543,46962,1062,0.05515296149720583,100,1,High Risk
461494,2568,34827,4174,0.0845103078263206,0,0,Genuine
150381,1280,4651,335,0.03315578430785804,0,0,Genuine
132691,1183,4662,587,0.03955807100707659,0,0,Genuine
477410,1351,28758,3223,0.06698854234305943,0,0,Genuine
444324,4084,23456,2996,0.059533133479172856,0,0,Genuine
35707,1960,803,45,0.023748844764331922,0,0,Genuine
938841,1555,34108,1502,0.037929745292333845,0,0,Genuine
519477,3235,22206,3249,0.04900120698317731,0,0,Genuine
868969,1966,34200,3873,0.043813991062972325,0,0,Genuine
722864,4965,16249,2086,0.025364383895172538,0,0,Genuine
703974,3598,52593,1141,0.0763295235335396,0,0,Genuine
747788,2807,47381,3130,0.06754721926535329,0,0,Genuine
354299,2006,15481,1804,0.048786476958726954,0,0,Genuine
787713,228,45375,1367,0.05933887088317699,0,0,Genuine
159492,946,11612,1088,0.07962781832317609,0,0,Genuine
475112,1601,9279,703,0.021009782956439745,0,0,Genuine
171102,541,4709,104,0.028129419878201306,0,0,Genuine
395274,110,18968,961,0.05041819092578819,0,0,Genuine
218285,1127,14391,820,0.06968412854754105,0,0,Genuine
339404,2945,4255,146,0.01296684776844115,0,0,Genuine
160476,4210,12658,1292,0.08692888656247663,0,0,Genuine
759842,3733,31794,1637,0.043997304702819796,0,0,Genuine
161928,635,5691,319,0.03711526110370041,0,0,Genuine
665560,4010,20293,2775,0.03465953482781417,0,0,Genuine
851610,3820,18909,1526,0.023995725743004428,0,0,Genuine
297141,584,19436,1379,0.07005091858747194,0,0,Genuine
944115,3512,72582,8281,0.08564952362794787,50,1,Suspicious
644561,4061,25108,3471,0.044338704948018885,0,0,Genuine
697595,3448,53484,1243,0.07845096366803088,0,0,Genuine
249500,2205,16882,1321,0.07295791583166332,0,0,Genuine
691417,1054,30196,3001,0.04801299360588473,0,0,Genuine
133311,2549,7622,468,0.06068516476509815,0,0,Genuine
760034,376,30742,3701,0.045317709470892094,0,0,Genuine
246546,4753,12108,1771,0.056293754512342524,50,1,Suspicious
